date_time_served,bar_name,alcohol_type,brand_name,opening_balance_(ml),purchase_(ml),consumed_(ml),closing_balance_(ml),date,day_of_week,day,month,net_consumption,brand_name_encoded,bar_name_encoded,alcohol_type_encoded
5/6/2023 12:25,Anderson's Bar,Wine,Barefoot,4842.7,760.94,192.3,5411.34,2023-05-06 12:25:00,Saturday,6,5,192.29999999999973,2,0,4
5/10/2023 13:09,Anderson's Bar,Wine,Barefoot,5411.34,1830.52,266.57,6975.29,2023-05-10 13:09:00,Wednesday,10,5,266.57000000000016,2,0,4
5/13/2023 21:18,Anderson's Bar,Wine,Barefoot,6975.29,0.0,496.17,6479.12,2023-05-13 21:18:00,Saturday,13,5,496.1700000000001,2,0,4
5/15/2023 19:04,Anderson's Bar,Wine,Barefoot,6479.12,0.0,200.91,6278.21,2023-05-15 19:04:00,Monday,15,5,200.90999999999985,2,0,4
5/20/2023 15:16,Anderson's Bar,Wine,Barefoot,6278.21,0.0,132.66,6145.55,2023-05-20 15:16:00,Saturday,20,5,132.65999999999985,2,0,4
5/28/2023 18:09,Anderson's Bar,Wine,Barefoot,6145.55,0.0,332.99,5812.56,2023-05-28 18:09:00,Sunday,28,5,332.9899999999998,2,0,4
5/29/2023 14:48,Anderson's Bar,Wine,Barefoot,5812.56,0.0,185.98,5626.58,2023-05-29 14:48:00,Monday,29,5,185.98000000000047,2,0,4
6/1/2023 19:37,Anderson's Bar,Wine,Barefoot,5626.58,0.0,101.78,5524.8,2023-06-01 19:37:00,Thursday,1,6,101.77999999999975,2,0,4
6/2/2023 22:48,Anderson's Bar,Wine,Barefoot,5524.8,1820.95,227.93,7117.82,2023-06-02 22:48:00,Friday,2,6,227.93000000000052,2,0,4
6/3/2023 14:34,Anderson's Bar,Wine,Barefoot,7117.82,0.0,393.8,6724.02,2023-06-03 14:34:00,Saturday,3,6,393.7999999999993,2,0,4
6/5/2023 15:41,Anderson's Bar,Wine,Barefoot,6724.02,0.0,395.91,6328.11,2023-06-05 15:41:00,Monday,5,6,395.91000000000076,2,0,4
6/9/2023 21:51,Anderson's Bar,Wine,Barefoot,6328.11,0.0,122.14,6205.97,2023-06-09 21:51:00,Friday,9,6,122.13999999999942,2,0,4
6/10/2023 21:58,Anderson's Bar,Wine,Barefoot,6205.97,1179.79,215.74,7170.02,2023-06-10 21:58:00,Saturday,10,6,215.73999999999978,2,0,4
7/2/2023 13:29,Anderson's Bar,Wine,Barefoot,7170.02,0.0,101.77,7068.25,2023-07-02 13:29:00,Sunday,2,7,101.77000000000044,2,0,4
7/4/2023 19:24,Anderson's Bar,Wine,Barefoot,7068.25,0.0,0.0,7068.25,2023-07-04 19:24:00,Tuesday,4,7,0.0,2,0,4
7/5/2023 12:58,Anderson's Bar,Wine,Barefoot,7068.25,0.0,230.41,6837.84,2023-07-05 12:58:00,Wednesday,5,7,230.40999999999985,2,0,4
7/8/2023 13:49,Anderson's Bar,Wine,Barefoot,6837.84,0.0,275.72,6562.12,2023-07-08 13:49:00,Saturday,8,7,275.72000000000025,2,0,4
7/11/2023 17:35,Anderson's Bar,Wine,Barefoot,6562.12,0.0,226.16,6335.96,2023-07-11 17:35:00,Tuesday,11,7,226.15999999999985,2,0,4
7/13/2023 20:20,Anderson's Bar,Wine,Barefoot,6335.96,0.0,540.12,5795.84,2023-07-13 20:20:00,Thursday,13,7,540.1199999999999,2,0,4
7/16/2023 11:45,Anderson's Bar,Wine,Barefoot,5795.84,0.0,478.41,5317.43,2023-07-16 11:45:00,Sunday,16,7,478.40999999999985,2,0,4
7/31/2023 14:16,Anderson's Bar,Wine,Barefoot,5317.43,1462.63,424.68,6355.38,2023-07-31 14:16:00,Monday,31,7,424.6800000000003,2,0,4
8/16/2023 15:47,Anderson's Bar,Wine,Barefoot,6355.38,1868.06,537.14,7686.3,2023-08-16 15:47:00,Wednesday,16,8,537.1399999999999,2,0,4
8/19/2023 18:37,Anderson's Bar,Wine,Barefoot,7686.3,0.0,388.24,7298.06,2023-08-19 18:37:00,Saturday,19,8,388.2399999999998,2,0,4
8/23/2023 16:24,Anderson's Bar,Wine,Barefoot,7298.06,0.0,160.32,7137.74,2023-08-23 16:24:00,Wednesday,23,8,160.32000000000062,2,0,4
9/1/2023 10:42,Anderson's Bar,Wine,Barefoot,7137.74,0.0,381.6,6756.14,2023-09-01 10:42:00,Friday,1,9,381.59999999999945,2,0,4
9/4/2023 11:02,Anderson's Bar,Wine,Barefoot,6756.14,0.0,0.0,6756.14,2023-09-04 11:02:00,Monday,4,9,0.0,2,0,4
9/5/2023 19:03,Anderson's Bar,Wine,Barefoot,6756.14,0.0,307.32,6448.82,2023-09-05 19:03:00,Tuesday,5,9,307.3200000000006,2,0,4
9/6/2023 12:52,Anderson's Bar,Wine,Barefoot,6448.82,1898.24,132.83,8214.23,2023-09-06 12:52:00,Wednesday,6,9,132.83000000000015,2,0,4
9/12/2023 11:45,Anderson's Bar,Wine,Barefoot,8214.23,0.0,483.78,7730.45,2023-09-12 11:45:00,Tuesday,12,9,483.77999999999975,2,0,4
9/13/2023 13:06,Anderson's Bar,Wine,Barefoot,7730.45,0.0,574.05,7156.4,2023-09-13 13:06:00,Wednesday,13,9,574.0500000000002,2,0,4
9/14/2023 22:33,Anderson's Bar,Wine,Barefoot,7156.4,0.0,541.16,6615.24,2023-09-14 22:33:00,Thursday,14,9,541.1599999999999,2,0,4
9/15/2023 12:24,Anderson's Bar,Wine,Barefoot,6615.24,0.0,479.63,6135.61,2023-09-15 12:24:00,Friday,15,9,479.6300000000001,2,0,4
9/17/2023 12:01,Anderson's Bar,Wine,Barefoot,6135.61,0.0,294.97,5840.64,2023-09-17 12:01:00,Sunday,17,9,294.96999999999935,2,0,4
9/21/2023 13:46,Anderson's Bar,Wine,Barefoot,5840.64,1510.66,490.36,6860.94,2023-09-21 13:46:00,Thursday,21,9,490.3600000000008,2,0,4
9/22/2023 15:27,Anderson's Bar,Wine,Barefoot,6860.94,0.0,175.13,6685.81,2023-09-22 15:27:00,Friday,22,9,175.1299999999992,2,0,4
9/24/2023 21:47,Anderson's Bar,Wine,Barefoot,6685.81,0.0,361.17,6324.64,2023-09-24 21:47:00,Sunday,24,9,361.1700000000001,2,0,4
9/25/2023 14:05,Anderson's Bar,Wine,Barefoot,6324.64,1639.17,417.28,7546.53,2023-09-25 14:05:00,Monday,25,9,417.28000000000065,2,0,4
9/27/2023 13:43,Anderson's Bar,Wine,Barefoot,7546.53,0.0,515.0,7031.53,2023-09-27 13:43:00,Wednesday,27,9,515.0,2,0,4
10/4/2023 20:27,Anderson's Bar,Wine,Barefoot,7031.53,0.0,899.69,6131.84,2023-10-04 20:27:00,Wednesday,4,10,899.6899999999996,2,0,4
10/8/2023 17:57,Anderson's Bar,Wine,Barefoot,6131.84,0.0,253.23,5878.61,2023-10-08 17:57:00,Sunday,8,10,253.23000000000047,2,0,4
10/11/2023 20:17,Anderson's Bar,Wine,Barefoot,5878.61,0.0,147.47,5731.14,2023-10-11 20:17:00,Wednesday,11,10,147.46999999999935,2,0,4
10/12/2023 20:08,Anderson's Bar,Wine,Barefoot,5731.14,0.0,354.91,5376.23,2023-10-12 20:08:00,Thursday,12,10,354.91000000000076,2,0,4
10/14/2023 15:45,Anderson's Bar,Wine,Barefoot,5376.23,0.0,453.92,4922.31,2023-10-14 15:45:00,Saturday,14,10,453.91999999999916,2,0,4
10/19/2023 14:52,Anderson's Bar,Wine,Barefoot,4922.31,0.0,301.64,4620.67,2023-10-19 14:52:00,Thursday,19,10,301.6400000000003,2,0,4
10/20/2023 17:21,Anderson's Bar,Wine,Barefoot,4620.67,0.0,587.94,4032.73,2023-10-20 17:21:00,Friday,20,10,587.94,2,0,4
11/5/2023 18:45,Anderson's Bar,Wine,Barefoot,4032.73,0.0,349.94,3682.79,2023-11-05 18:45:00,Sunday,5,11,349.94000000000005,2,0,4
11/12/2023 20:47,Anderson's Bar,Wine,Barefoot,3682.79,0.0,573.65,3109.14,2023-11-12 20:47:00,Sunday,12,11,573.6500000000001,2,0,4
11/16/2023 20:36,Anderson's Bar,Wine,Barefoot,3109.14,0.0,231.8,2877.34,2023-11-16 20:36:00,Thursday,16,11,231.79999999999973,2,0,4
11/21/2023 14:57,Anderson's Bar,Wine,Barefoot,2877.34,1327.73,384.85,3820.22,2023-11-21 14:57:00,Tuesday,21,11,384.85000000000036,2,0,4
11/30/2023 20:30,Anderson's Bar,Wine,Barefoot,3820.22,0.0,250.5,3569.72,2023-11-30 20:30:00,Thursday,30,11,250.5,2,0,4
12/2/2023 10:22,Anderson's Bar,Wine,Barefoot,3569.72,1994.92,287.17,5277.47,2023-12-02 10:22:00,Saturday,2,12,287.1699999999996,2,0,4
12/3/2023 19:36,Anderson's Bar,Wine,Barefoot,5277.47,0.0,124.88,5152.59,2023-12-03 19:36:00,Sunday,3,12,124.88000000000011,2,0,4
12/9/2023 15:01,Anderson's Bar,Wine,Barefoot,5152.59,1584.76,275.74,6461.61,2023-12-09 15:01:00,Saturday,9,12,275.74000000000046,2,0,4
12/12/2023 12:17,Anderson's Bar,Wine,Barefoot,6461.61,1997.95,513.52,7946.04,2023-12-12 12:17:00,Tuesday,12,12,513.5199999999998,2,0,4
12/19/2023 16:35,Anderson's Bar,Wine,Barefoot,7946.04,0.0,287.38,7658.66,2023-12-19 16:35:00,Tuesday,19,12,287.3800000000001,2,0,4
12/27/2023 19:13,Anderson's Bar,Wine,Barefoot,7658.66,0.0,194.55,7464.11,2023-12-27 19:13:00,Wednesday,27,12,194.55000000000018,2,0,4
12/30/2023 21:46,Anderson's Bar,Wine,Barefoot,7464.11,0.0,142.77,7321.34,2023-12-30 21:46:00,Saturday,30,12,142.76999999999953,2,0,4
1/9/2023 10:35,Anderson's Bar,Beer,Budweiser,2312.98,0.0,159.07,2153.91,2023-01-09 10:35:00,Monday,9,1,159.07000000000016,3,0,0
1/18/2023 19:37,Anderson's Bar,Beer,Budweiser,2153.91,0.0,238.21,1915.7,2023-01-18 19:37:00,Wednesday,18,1,238.2099999999998,3,0,0
1/21/2023 18:32,Anderson's Bar,Beer,Budweiser,1915.7,0.0,303.5,1612.2,2023-01-21 18:32:00,Saturday,21,1,303.5,3,0,0
1/29/2023 11:18,Anderson's Bar,Beer,Budweiser,1612.2,0.0,238.29,1373.91,2023-01-29 11:18:00,Sunday,29,1,238.28999999999996,3,0,0
2/2/2023 15:08,Anderson's Bar,Beer,Budweiser,1373.91,1232.67,225.56,2381.02,2023-02-02 15:08:00,Thursday,2,2,225.56000000000017,3,0,0
2/9/2023 21:52,Anderson's Bar,Beer,Budweiser,2381.02,0.0,482.17,1898.85,2023-02-09 21:52:00,Thursday,9,2,482.1700000000001,3,0,0
2/18/2023 17:49,Anderson's Bar,Beer,Budweiser,1898.85,0.0,0.0,1898.85,2023-02-18 17:49:00,Saturday,18,2,0.0,3,0,0
2/28/2023 19:42,Anderson's Bar,Beer,Budweiser,1898.85,0.0,471.26,1427.59,2023-02-28 19:42:00,Tuesday,28,2,471.26,3,0,0
4/4/2023 11:18,Anderson's Bar,Beer,Budweiser,1427.59,0.0,139.14,1288.45,2023-04-04 11:18:00,Tuesday,4,4,139.13999999999987,3,0,0
4/10/2023 11:26,Anderson's Bar,Beer,Budweiser,1288.45,766.69,466.08,1589.06,2023-04-10 11:26:00,Monday,10,4,466.08000000000015,3,0,0
4/26/2023 12:44,Anderson's Bar,Beer,Budweiser,1589.06,0.0,119.66,1469.4,2023-04-26 12:44:00,Wednesday,26,4,119.65999999999985,3,0,0
4/27/2023 10:06,Anderson's Bar,Beer,Budweiser,1469.4,0.0,532.2,937.2,2023-04-27 10:06:00,Thursday,27,4,532.2,3,0,0
5/4/2023 19:04,Anderson's Bar,Beer,Budweiser,937.2,1470.74,111.89,2296.05,2023-05-04 19:04:00,Thursday,4,5,111.88999999999987,3,0,0
6/3/2023 11:17,Anderson's Bar,Beer,Budweiser,2296.05,0.0,127.05,2169.0,2023-06-03 11:17:00,Saturday,3,6,127.05000000000018,3,0,0
6/7/2023 14:50,Anderson's Bar,Beer,Budweiser,2169.0,0.0,178.19,1990.81,2023-06-07 14:50:00,Wednesday,7,6,178.19000000000005,3,0,0
6/14/2023 19:33,Anderson's Bar,Beer,Budweiser,1990.81,0.0,362.44,1628.37,2023-06-14 19:33:00,Wednesday,14,6,362.44000000000005,3,0,0
6/15/2023 10:54,Anderson's Bar,Beer,Budweiser,1628.37,0.0,231.84,1396.53,2023-06-15 10:54:00,Thursday,15,6,231.83999999999992,3,0,0
6/17/2023 18:32,Anderson's Bar,Beer,Budweiser,1396.53,0.0,339.12,1057.41,2023-06-17 18:32:00,Saturday,17,6,339.1199999999999,3,0,0
6/24/2023 21:49,Anderson's Bar,Beer,Budweiser,1057.41,1901.04,246.31,2712.14,2023-06-24 21:49:00,Saturday,24,6,246.31000000000017,3,0,0
7/19/2023 12:14,Anderson's Bar,Beer,Budweiser,2712.14,0.0,558.2,2153.94,2023-07-19 12:14:00,Wednesday,19,7,558.1999999999998,3,0,0
7/26/2023 20:09,Anderson's Bar,Beer,Budweiser,2153.94,773.97,376.39,2551.52,2023-07-26 20:09:00,Wednesday,26,7,376.3900000000001,3,0,0
7/27/2023 14:58,Anderson's Bar,Beer,Budweiser,2551.52,0.0,536.9,2014.62,2023-07-27 14:58:00,Thursday,27,7,536.9000000000001,3,0,0
8/2/2023 19:54,Anderson's Bar,Beer,Budweiser,2014.62,0.0,485.35,1529.27,2023-08-02 19:54:00,Wednesday,2,8,485.3499999999999,3,0,0
8/5/2023 18:01,Anderson's Bar,Beer,Budweiser,1529.27,0.0,574.1,955.17,2023-08-05 18:01:00,Saturday,5,8,574.1,3,0,0
8/7/2023 15:30,Anderson's Bar,Beer,Budweiser,955.17,0.0,189.51,765.66,2023-08-07 15:30:00,Monday,7,8,189.51,3,0,0
8/8/2023 17:26,Anderson's Bar,Beer,Budweiser,765.66,0.0,113.9,651.76,2023-08-08 17:26:00,Tuesday,8,8,113.89999999999998,3,0,0
8/17/2023 16:38,Anderson's Bar,Beer,Budweiser,651.76,0.0,232.31,419.45,2023-08-17 16:38:00,Thursday,17,8,232.31,3,0,0
8/28/2023 20:58,Anderson's Bar,Beer,Budweiser,419.45,0.0,403.68,15.77,2023-08-28 20:58:00,Monday,28,8,403.68,3,0,0
8/31/2023 16:27,Anderson's Bar,Beer,Budweiser,15.77,1604.2,426.29,1193.68,2023-08-31 16:27:00,Thursday,31,8,426.28999999999996,3,0,0
9/15/2023 17:10,Anderson's Bar,Beer,Budweiser,1193.68,0.0,420.21,773.47,2023-09-15 17:10:00,Friday,15,9,420.21000000000004,3,0,0
9/20/2023 15:44,Anderson's Bar,Beer,Budweiser,773.47,0.0,466.24,307.23,2023-09-20 15:44:00,Wednesday,20,9,466.24,3,0,0
9/27/2023 10:35,Anderson's Bar,Beer,Budweiser,307.23,0.0,145.55,161.68,2023-09-27 10:35:00,Wednesday,27,9,145.55,3,0,0
9/28/2023 11:44,Anderson's Bar,Beer,Budweiser,161.68,0.0,161.68,0.0,2023-09-28 11:44:00,Thursday,28,9,161.68,3,0,0
10/2/2023 12:41,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-10-02 12:41:00,Monday,2,10,0.0,3,0,0
10/5/2023 19:08,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-10-05 19:08:00,Thursday,5,10,0.0,3,0,0
10/9/2023 16:42,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-10-09 16:42:00,Monday,9,10,0.0,3,0,0
10/13/2023 11:00,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-10-13 11:00:00,Friday,13,10,0.0,3,0,0
10/21/2023 22:23,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-10-21 22:23:00,Saturday,21,10,0.0,3,0,0
10/26/2023 13:07,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-10-26 13:07:00,Thursday,26,10,0.0,3,0,0
11/3/2023 11:19,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-11-03 11:19:00,Friday,3,11,0.0,3,0,0
11/15/2023 18:35,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-11-15 18:35:00,Wednesday,15,11,0.0,3,0,0
11/29/2023 12:00,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-11-29 12:00:00,Wednesday,29,11,0.0,3,0,0
12/1/2023 11:57,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-12-01 11:57:00,Friday,1,12,0.0,3,0,0
12/3/2023 10:57,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-12-03 10:57:00,Sunday,3,12,0.0,3,0,0
12/18/2023 16:25,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-12-18 16:25:00,Monday,18,12,0.0,3,0,0
12/24/2023 12:37,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-12-24 12:37:00,Sunday,24,12,0.0,3,0,0
12/25/2023 13:02,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-12-25 13:02:00,Monday,25,12,0.0,3,0,0
12/26/2023 22:58,Anderson's Bar,Beer,Budweiser,0.0,0.0,0.0,0.0,2023-12-26 22:58:00,Tuesday,26,12,0.0,3,0,0
1/13/2023 16:59,Anderson's Bar,Rum,Captain Morgan,2798.23,0.0,327.75,2470.48,2023-01-13 16:59:00,Friday,13,1,327.75,4,0,1
1/14/2023 19:20,Anderson's Bar,Rum,Captain Morgan,2470.48,0.0,1097.26,1373.22,2023-01-14 19:20:00,Saturday,14,1,1097.26,4,0,1
1/15/2023 16:21,Anderson's Bar,Rum,Captain Morgan,1373.22,0.0,532.94,840.28,2023-01-15 16:21:00,Sunday,15,1,532.94,4,0,1
1/16/2023 13:03,Anderson's Bar,Rum,Captain Morgan,840.28,0.0,146.75,693.53,2023-01-16 13:03:00,Monday,16,1,146.75,4,0,1
1/25/2023 21:22,Anderson's Bar,Rum,Captain Morgan,693.53,0.0,228.1,465.43,2023-01-25 21:22:00,Wednesday,25,1,228.09999999999997,4,0,1
2/1/2023 18:41,Anderson's Bar,Rum,Captain Morgan,465.43,0.0,319.33,146.1,2023-02-01 18:41:00,Wednesday,1,2,319.33000000000004,4,0,1
2/8/2023 18:08,Anderson's Bar,Rum,Captain Morgan,146.1,0.0,146.1,0.0,2023-02-08 18:08:00,Wednesday,8,2,146.1,4,0,1
2/15/2023 19:13,Anderson's Bar,Rum,Captain Morgan,0.0,1243.48,398.38,845.1,2023-02-15 19:13:00,Wednesday,15,2,398.38,4,0,1
2/20/2023 14:00,Anderson's Bar,Rum,Captain Morgan,845.1,1983.7,106.78,2722.02,2023-02-20 14:00:00,Monday,20,2,106.77999999999997,4,0,1
2/25/2023 11:45,Anderson's Bar,Rum,Captain Morgan,2722.02,0.0,529.78,2192.24,2023-02-25 11:45:00,Saturday,25,2,529.7800000000002,4,0,1
3/8/2023 10:34,Anderson's Bar,Rum,Captain Morgan,2192.24,1128.58,0.0,3320.82,2023-03-08 10:34:00,Wednesday,8,3,-4.547473508864641e-13,4,0,1
3/11/2023 20:17,Anderson's Bar,Rum,Captain Morgan,3320.82,1597.03,234.8,4683.05,2023-03-11 20:17:00,Saturday,11,3,234.79999999999995,4,0,1
3/13/2023 20:08,Anderson's Bar,Rum,Captain Morgan,4680.0,0.0,411.61,4271.44,2023-03-13 20:08:00,Monday,13,3,408.5600000000004,4,0,1
3/18/2023 14:21,Anderson's Bar,Rum,Captain Morgan,4271.44,0.0,339.23,3932.21,2023-03-18 14:21:00,Saturday,18,3,339.22999999999956,4,0,1
3/24/2023 19:39,Anderson's Bar,Rum,Captain Morgan,3932.21,698.75,406.59,4224.37,2023-03-24 19:39:00,Friday,24,3,406.59000000000015,4,0,1
3/25/2023 22:18,Anderson's Bar,Rum,Captain Morgan,4224.37,1176.86,449.6,4951.63,2023-03-25 22:18:00,Saturday,25,3,449.5999999999997,4,0,1
4/5/2023 22:01,Anderson's Bar,Rum,Captain Morgan,4951.63,0.0,387.85,4563.78,2023-04-05 22:01:00,Wednesday,5,4,387.85000000000036,4,0,1
4/11/2023 22:41,Anderson's Bar,Rum,Captain Morgan,4563.78,0.0,586.88,3976.9,2023-04-11 22:41:00,Tuesday,11,4,586.8799999999997,4,0,1
4/13/2023 22:03,Anderson's Bar,Rum,Captain Morgan,3976.9,0.0,177.86,3799.04,2023-04-13 22:03:00,Thursday,13,4,177.86000000000013,4,0,1
5/2/2023 21:04,Anderson's Bar,Rum,Captain Morgan,3799.04,0.0,171.73,3627.31,2023-05-02 21:04:00,Tuesday,2,5,171.73000000000002,4,0,1
5/3/2023 21:07,Anderson's Bar,Rum,Captain Morgan,3627.31,0.0,644.82,2982.49,2023-05-03 21:07:00,Wednesday,3,5,644.8200000000002,4,0,1
5/4/2023 18:34,Anderson's Bar,Rum,Captain Morgan,2982.49,730.47,363.29,3349.67,2023-05-04 18:34:00,Thursday,4,5,363.28999999999974,4,0,1
5/5/2023 17:00,Anderson's Bar,Rum,Captain Morgan,3349.67,827.95,137.49,4040.13,2023-05-05 17:00:00,Friday,5,5,137.49,4,0,1
5/7/2023 17:35,Anderson's Bar,Rum,Captain Morgan,4040.13,0.0,475.67,3564.46,2023-05-07 17:35:00,Sunday,7,5,475.6700000000001,4,0,1
5/8/2023 17:08,Anderson's Bar,Rum,Captain Morgan,3564.46,0.0,335.99,3228.47,2023-05-08 17:08:00,Monday,8,5,335.99000000000024,4,0,1
5/9/2023 15:52,Anderson's Bar,Rum,Captain Morgan,3228.47,1588.27,539.86,4276.88,2023-05-09 15:52:00,Tuesday,9,5,539.8599999999997,4,0,1
5/12/2023 13:55,Anderson's Bar,Rum,Captain Morgan,4276.88,0.0,329.51,3947.37,2023-05-12 13:55:00,Friday,12,5,329.5100000000002,4,0,1
5/17/2023 12:41,Anderson's Bar,Rum,Captain Morgan,3947.37,0.0,178.88,3768.49,2023-05-17 12:41:00,Wednesday,17,5,178.8800000000001,4,0,1
5/23/2023 21:34,Anderson's Bar,Rum,Captain Morgan,3768.49,1861.46,458.65,5171.3,2023-05-23 21:34:00,Tuesday,23,5,458.64999999999964,4,0,1
5/26/2023 13:37,Anderson's Bar,Rum,Captain Morgan,5171.3,0.0,842.56,4328.74,2023-05-26 13:37:00,Friday,26,5,842.5600000000004,4,0,1
5/29/2023 19:16,Anderson's Bar,Rum,Captain Morgan,4328.74,0.0,175.46,4153.28,2023-05-29 19:16:00,Monday,29,5,175.46000000000004,4,0,1
6/4/2023 18:30,Anderson's Bar,Rum,Captain Morgan,4153.28,1732.0,248.08,5637.2,2023-06-04 18:30:00,Sunday,4,6,248.07999999999993,4,0,1
6/9/2023 11:27,Anderson's Bar,Rum,Captain Morgan,5637.2,1496.22,876.84,6256.58,2023-06-09 11:27:00,Friday,9,6,876.8399999999999,4,0,1
6/10/2023 13:16,Anderson's Bar,Rum,Captain Morgan,6256.58,0.0,320.88,5935.7,2023-06-10 13:16:00,Saturday,10,6,320.8800000000001,4,0,1
6/14/2023 19:53,Anderson's Bar,Rum,Captain Morgan,5935.7,1624.14,263.49,7296.35,2023-06-14 19:53:00,Wednesday,14,6,263.48999999999955,4,0,1
6/22/2023 21:00,Anderson's Bar,Rum,Captain Morgan,7296.35,0.0,235.06,7061.29,2023-06-22 21:00:00,Thursday,22,6,235.0600000000004,4,0,1
6/27/2023 17:51,Anderson's Bar,Rum,Captain Morgan,7061.29,0.0,268.7,6792.59,2023-06-27 17:51:00,Tuesday,27,6,268.6999999999998,4,0,1
6/29/2023 17:52,Anderson's Bar,Rum,Captain Morgan,6792.59,0.0,488.37,6304.22,2023-06-29 17:52:00,Thursday,29,6,488.3699999999999,4,0,1
6/30/2023 18:10,Anderson's Bar,Rum,Captain Morgan,6304.22,0.0,360.97,5943.25,2023-06-30 18:10:00,Friday,30,6,360.97000000000025,4,0,1
7/9/2023 21:19,Anderson's Bar,Rum,Captain Morgan,5943.25,1061.22,314.75,6689.72,2023-07-09 21:19:00,Sunday,9,7,314.7499999999998,4,0,1
7/16/2023 17:27,Anderson's Bar,Rum,Captain Morgan,6689.72,1591.78,539.99,7741.51,2023-07-16 17:27:00,Sunday,16,7,539.99,4,0,1
7/30/2023 17:28,Anderson's Bar,Rum,Captain Morgan,7741.51,1332.36,360.01,8713.86,2023-07-30 17:28:00,Sunday,30,7,360.00999999999954,4,0,1
7/31/2023 10:51,Anderson's Bar,Rum,Captain Morgan,8713.86,0.0,584.92,8128.94,2023-07-31 10:51:00,Monday,31,7,584.920000000001,4,0,1
8/3/2023 21:59,Anderson's Bar,Rum,Captain Morgan,8128.94,0.0,174.32,7954.62,2023-08-03 21:59:00,Thursday,3,8,174.3199999999997,4,0,1
8/17/2023 20:06,Anderson's Bar,Rum,Captain Morgan,7954.62,0.0,400.07,7554.55,2023-08-17 20:06:00,Thursday,17,8,400.0699999999997,4,0,1
9/10/2023 13:32,Anderson's Bar,Rum,Captain Morgan,7554.55,1178.92,577.03,8156.44,2023-09-10 13:32:00,Sunday,10,9,577.0300000000007,4,0,1
9/20/2023 21:53,Anderson's Bar,Rum,Captain Morgan,8156.44,1998.6,415.67,9739.37,2023-09-20 21:53:00,Wednesday,20,9,415.6699999999987,4,0,1
9/24/2023 10:55,Anderson's Bar,Rum,Captain Morgan,9739.37,1764.0,412.51,11090.86,2023-09-24 10:55:00,Sunday,24,9,412.5100000000002,4,0,1
9/26/2023 14:11,Anderson's Bar,Rum,Captain Morgan,11090.86,0.0,244.77,10846.09,2023-09-26 14:11:00,Tuesday,26,9,244.77000000000044,4,0,1
9/30/2023 13:55,Anderson's Bar,Rum,Captain Morgan,10846.09,0.0,597.97,10248.12,2023-09-30 13:55:00,Saturday,30,9,597.9699999999993,4,0,1
10/1/2023 13:42,Anderson's Bar,Rum,Captain Morgan,10248.12,0.0,553.22,9694.9,2023-10-01 13:42:00,Sunday,1,10,553.2200000000012,4,0,1
10/4/2023 17:07,Anderson's Bar,Rum,Captain Morgan,9694.9,0.0,746.81,8948.09,2023-10-04 17:07:00,Wednesday,4,10,746.8099999999995,4,0,1
10/7/2023 17:58,Anderson's Bar,Rum,Captain Morgan,8948.09,0.0,574.63,8373.46,2023-10-07 17:58:00,Saturday,7,10,574.630000000001,4,0,1
10/15/2023 21:07,Anderson's Bar,Rum,Captain Morgan,8373.46,1565.95,415.98,9523.43,2023-10-15 21:07:00,Sunday,15,10,415.9799999999989,4,0,1
10/19/2023 16:32,Anderson's Bar,Rum,Captain Morgan,9523.43,0.0,424.02,9099.41,2023-10-19 16:32:00,Thursday,19,10,424.02000000000044,4,0,1
10/20/2023 13:17,Anderson's Bar,Rum,Captain Morgan,9099.41,0.0,221.9,8877.51,2023-10-20 13:17:00,Friday,20,10,221.89999999999964,4,0,1
10/28/2023 15:48,Anderson's Bar,Rum,Captain Morgan,8877.51,0.0,502.89,8374.62,2023-10-28 15:48:00,Saturday,28,10,502.8899999999994,4,0,1
10/31/2023 22:45,Anderson's Bar,Rum,Captain Morgan,8374.62,0.0,374.87,7999.75,2023-10-31 22:45:00,Tuesday,31,10,374.8700000000008,4,0,1
11/3/2023 12:28,Anderson's Bar,Rum,Captain Morgan,7999.75,1210.41,222.58,8987.58,2023-11-03 12:28:00,Friday,3,11,222.58000000000015,4,0,1
11/5/2023 16:02,Anderson's Bar,Rum,Captain Morgan,8987.58,0.0,479.39,8508.19,2023-11-05 16:02:00,Sunday,5,11,479.3899999999994,4,0,1
